,Year,Month,Date,film_strtitle,total_amount,total_tickets
190,2015,1,16,GOPALA GOPALA,13020.0,114
191,2015,1,16,I,392000.0,3494
192,2015,1,16,KAPPAL,11880.0,99
193,2015,1,16,PK,25440.0,216
194,2015,1,16,SHARAFAT GAYI TEL LENE,11880.0,99
195,2015,1,16,TAKEN 3,12960.0,109
196,2015,1,16,TEVAR,12150.0,104
197,2015,1,16,THE IMITATION GAME,11880.0,99
198,2015,1,16,THE THEORY OF EVERYTHING,11890.0,100
199,2015,1,17,AAMBALA,155020.0,1334
200,2015,1,17,AMERICAN SNIPER,11880.0,99
201,2015,1,17,DARLING,23980.0,220
202,2015,1,17,GOPALA GOPALA,12980.0,110
203,2015,1,17,I,389330.0,3392
204,2015,1,17,KAPPAL,12540.0,110
205,2015,1,17,PK,25990.0,223
206,2015,1,17,SHARAFAT GAYI TEL LENE,11640.0,97
207,2015,1,17,TAKEN 3,13000.0,112
208,2015,1,17,TEVAR,11900.0,101
209,2015,1,17,THE IMITATION GAME,11890.0,100
210,2015,1,17,THE THEORY OF EVERYTHING,11880.0,99
211,2015,1,18,AAMBALA,156010.0,1389
212,2015,1,18,AMERICAN SNIPER,11860.0,108
213,2015,1,18,DARLING,23920.0,214
214,2015,1,18,GOPALA GOPALA,13460.0,114
215,2015,1,18,I,391490.0,3443
216,2015,1,18,KAPPAL,11910.0,102
217,2015,1,18,PK,25460.0,214
218,2015,1,18,SHARAFAT GAYI TEL LENE,11930.0,104
219,2015,1,18,TAKEN 3,13240.0,114
220,2015,1,18,TEVAR,11880.0,99
221,2015,1,18,THE IMITATION GAME,11930.0,104
222,2015,1,18,THE THEORY OF EVERYTHING,11880.0,99
223,2015,1,19,AAMBALA,119720.0,1038
224,2015,1,19,AMERICAN SNIPER,11700.0,103
225,2015,1,19,DARLING,23900.0,212
226,2015,1,19,GOPALA GOPALA,11760.0,98
227,2015,1,19,I,281780.0,2427
228,2015,1,19,KAPPAL,6980.0,60
229,2015,1,19,PK,25930.0,217
230,2015,1,19,SHARAFAT GAYI TEL LENE,4440.0,37
231,2015,1,19,TAKEN 3,12990.0,111
232,2015,1,19,TEVAR,10570.0,89
233,2015,1,19,THE IMITATION GAME,11880.0,99
234,2015,1,19,THE THEORY OF EVERYTHING,11880.0,99
235,2015,1,20,AAMBALA,95220.0,832
236,2015,1,20,AMERICAN SNIPER,11680.0,101
237,2015,1,20,DARLING,23880.0,210
238,2015,1,20,GOPALA GOPALA,12250.0,103
239,2015,1,20,I,270510.0,2312
240,2015,1,20,KAPPAL,7460.0,64
241,2015,1,20,PK,25940.0,218
242,2015,1,20,SHARAFAT GAYI TEL LENE,6840.0,57
243,2015,1,20,TAKEN 3,13000.0,112
244,2015,1,20,TEVAR,11900.0,101
245,2015,1,20,THE IMITATION GAME,11930.0,104
246,2015,1,20,THE THEORY OF EVERYTHING,11880.0,99
247,2015,1,21,AAMBALA,90880.0,794
248,2015,1,21,AMERICAN SNIPER,11000.0,99
249,2015,1,21,DARLING,23960.0,218
250,2015,1,21,GOPALA GOPALA,9620.0,82
251,2015,1,21,I,258640.0,2247
252,2015,1,21,KAPPAL,7730.0,69
253,2015,1,21,PK,25920.0,216
254,2015,1,21,SHARAFAT GAYI TEL LENE,3850.0,33
255,2015,1,21,TAKEN 3,12720.0,106
256,2015,1,21,TEVAR,10440.0,87
257,2015,1,21,THE IMITATION GAME,12970.0,109
258,2015,1,21,THE THEORY OF EVERYTHING,11880.0,99
259,2015,1,22,AAMBALA,65500.0,577
260,2015,1,22,AMERICAN SNIPER,11960.0,107
261,2015,1,22,BLIND DATE,6270.0,59
262,2015,1,22,DARLING,23980.0,220
263,2015,1,22,GOPALA GOPALA,10210.0,86
264,2015,1,22,I,232020.0,2027
265,2015,1,22,KAPPAL,7560.0,63
266,2015,1,22,PK,24840.0,207
267,2015,1,22,SHARAFAT GAYI TEL LENE,6240.0,52
268,2015,1,22,TAKEN 3,13020.0,114
269,2015,1,22,TEVAR,9970.0,84
270,2015,1,22,THE IMITATION GAME,11520.0,96
271,2015,1,22,THE THEORY OF EVERYTHING,10560.0,88
272,2015,1,23,AAMBALA,73960.0,631
273,2015,1,23,AMERICAN SNIPER,11900.0,101
274,2015,1,23,BABY,57740.0,505
275,2015,1,23,DARLING,69520.0,616
276,2015,1,23,DOLLY KI DOLI,11780.0,100
277,2015,1,23,GOPALA GOPALA,12120.0,101
278,2015,1,23,I,170020.0,1470
279,2015,1,23,MARIYAM MUKKU,9520.0,83
280,2015,1,23,MORTDECAI,10560.0,88
281,2015,1,23,PATAS,8660.0,74
282,2015,1,23,PICKET 43,11890.0,100
283,2015,1,23,PK,25920.0,216
284,2015,1,23,TAKEN 3,12960.0,108
285,2015,1,23,THE IMITATION GAME,11910.0,102
286,2015,1,23,THE THEORY OF EVERYTHING,11880.0,99
287,2015,1,23,THOTTAL THODARUM,11900.0,101
288,2015,1,24,AAMBALA,91170.0,779
289,2015,1,24,AMERICAN SNIPER,11900.0,101
290,2015,1,24,BABY,57420.0,495
291,2015,1,24,DARLING,101750.0,902
292,2015,1,24,DOLLY KI DOLI,11890.0,100
293,2015,1,24,GOPALA GOPALA,13000.0,112
294,2015,1,24,I,244590.0,2118
295,2015,1,24,MARIYAM MUKKU,10600.0,92
296,2015,1,24,MORTDECAI,10560.0,88
297,2015,1,24,PATAS,11950.0,106
298,2015,1,24,PICKET 43,11890.0,100
299,2015,1,24,PK,25950.0,219
300,2015,1,24,TAKEN 3,12970.0,109
301,2015,1,24,THE IMITATION GAME,11880.0,99
302,2015,1,24,THE THEORY OF EVERYTHING,11890.0,100
303,2015,1,24,THOTTAL THODARUM,11930.0,104
304,2015,1,25,AAMBALA,91350.0,797
305,2015,1,25,AMERICAN SNIPER,11930.0,104
306,2015,1,25,BABY,57450.0,498
307,2015,1,25,DARLING,103140.0,909
308,2015,1,25,DOLLY KI DOLI,12040.0,104
309,2015,1,25,GOPALA GOPALA,12990.0,111
310,2015,1,25,I,248370.0,2188
311,2015,1,25,MARIYAM MUKKU,10800.0,90
312,2015,1,25,MORTDECAI,11880.0,99
313,2015,1,25,PATAS,11950.0,106
314,2015,1,25,PICKET 43,11890.0,100
315,2015,1,25,PK,25680.0,214
316,2015,1,25,TAKEN 3,12960.0,108
